19335	211275	31.203125
19335	527692	31.1875
19335	527697	31.171875
19335	342431	31.171875
19335	527690	31.140625
19335	161606	31.140625
19335	772234	31.09375
19335	819171	31.0625
19335	93557	31.0625
19335	772225	31.0625
19335	1731	31.046875
19335	129771	31.046875
19335	478232	31.046875
19335	354219	31.046875
19335	109062	31.046875
19335	503739	31.046875
19335	677305	31.03125
19335	677297	31.03125
19335	763108	31.03125
19335	763110	31.03125
19335	763113	31.03125
19335	197029	31.015625
19335	284841	31.015625
19335	740715	31.015625
19335	1726	31.015625
19335	819168	31.015625
19335	527695	31.015625
19335	211270	31.0
19335	284842	31.0
19335	584350	31.0
19335	284845	31.0
19335	341563	31.0
19335	567427	31.0
19335	769624	31.0
19335	772227	31.0
19335	800453	31.0
19335	256750	30.984375
19335	287274	30.984375
19335	210536	30.984375
19335	429850	30.984375
19335	92472	30.984375
19335	503735	30.984375
19335	800449	30.984375
19335	530424	30.984375
19335	1729	30.96875
19335	298110	30.96875
19335	392319	30.96875
19335	210535	30.96875
19335	429847	30.96875
19335	429851	30.96875
19335	211269	30.96875
19335	1725	30.96875
19335	636712	30.96875
19335	577193	30.96875
19335	262137	30.953125
19335	772228	30.953125
19335	32232	30.953125
19335	527698	30.953125
19335	630063	30.953125
19335	114025	30.953125
19335	301577	30.9375
19335	519506	30.9375
19335	39115	30.9375
19335	211272	30.9375
19335	223327	30.9375
19335	826334	30.9375
19335	165465	30.9375
19335	333757	30.9375
19335	643163	30.9375
19335	712806	30.9375
19335	170919	30.9375
19335	796389	30.9375
19335	61930	30.921875
19335	584358	30.921875
19335	769626	30.921875
19335	298108	30.921875
19335	436828	30.921875
19335	527691	30.921875
19335	354218	30.921875
19335	436822	30.921875
19335	527689	30.921875
19335	342427	30.921875
19335	219934	30.921875
19335	470249	30.921875
19335	859347	30.921875
19335	517592	30.90625
19335	782663	30.90625
19335	527694	30.90625
19335	602191	30.90625
19335	636713	30.90625
19335	712805	30.90625
19335	734245	30.90625
19335	39111	30.90625
19335	165464	30.90625
19335	519499	30.90625
19335	519501	30.90625
19335	426354	30.90625
19335	859341	30.90625
19335	29850	30.90625
19335	724473	30.90625
47923	473809	31.109375
47923	6191	31.015625
47923	618556	30.96875
47923	829484	30.859375
47923	288293	30.828125
47923	473807	30.8125
47923	525511	30.8125
47923	385687	30.78125
47923	727614	30.78125
47923	525513	30.78125
47923	766019	30.78125
47923	820642	30.765625
47923	129219	30.765625
47923	476983	30.765625
47923	146706	30.75
47923	820644	30.75
47923	525507	30.734375
47923	611017	30.734375
47923	611018	30.734375
47923	70829	30.734375
47923	99926	30.734375
47923	291219	30.734375
47923	472111	30.734375
47923	766025	30.71875
47923	566677	30.71875
47923	778272	30.703125
47923	201913	30.703125
47923	264754	30.703125
47923	525512	30.6875
47923	291227	30.6875
47923	553842	30.6875
47923	537645	30.671875
47923	291224	30.671875
47923	510981	30.671875
47923	238148	30.65625
47923	820645	30.65625
47923	829481	30.65625
47923	436332	30.640625
47923	388876	30.640625
47923	99928	30.625
47923	553843	30.625
47923	84017	30.625
47923	829489	30.625
47923	201930	30.625
47923	129218	30.625
47923	201915	30.609375
47923	618554	30.609375
47923	668327	30.609375
47923	766028	30.59375
47923	495327	30.59375
47923	99929	30.59375
47923	264755	30.59375
47923	704933	30.578125
47923	495318	30.578125
47923	829486	30.578125
47923	291225	30.578125
47923	326965	30.578125
47923	201922	30.578125
47923	388870	30.5625
47923	294788	30.5625
47923	458245	30.5625
47923	201925	30.5625
47923	778279	30.546875
47923	178017	30.546875
47923	291226	30.546875
47923	766024	30.546875
47923	611021	30.546875
47923	766023	30.53125
47923	129217	30.53125
47923	766020	30.53125
47923	766021	30.53125
47923	473811	30.53125
47923	829487	30.515625
47923	288290	30.515625
47923	829480	30.5
47923	197431	30.484375
47923	23551	30.484375
47923	836646	30.484375
47923	611271	30.484375
47923	264748	30.484375
47923	595672	30.484375
47923	391170	30.484375
47923	618561	30.46875
47923	618555	30.46875
47923	238142	30.46875
47923	495326	30.453125
47923	295848	30.453125
47923	238515	30.453125
47923	238517	30.453125
47923	473803	30.453125
47923	808931	30.453125
47923	388872	30.4375
47923	459885	30.4375
47923	541190	30.4375
47923	835112	30.4375
47923	264746	30.4375
47923	352574	30.4375
47923	618558	30.4375
47923	385680	30.4375
47923	99924	30.4375
87181	47210	31.046875
87181	742425	31.046875
87181	47203	31.015625
87181	47206	30.984375
87181	123547	30.953125
87181	47207	30.859375
87181	471769	30.859375
87181	172170	30.84375
87181	528092	30.8125
87181	229431	30.796875
87181	47212	30.796875
87181	47205	30.796875
87181	47211	30.796875
87181	47204	30.78125
87181	799882	30.78125
87181	471770	30.78125
87181	123548	30.765625
87181	131520	30.765625
87181	76523	30.765625
87181	137517	30.765625
87181	295628	30.75
87181	256175	30.75
87181	540950	30.734375
87181	628944	30.734375
87181	405612	30.734375
87181	376284	30.71875
87181	518465	30.71875
87181	377541	30.703125
87181	511401	30.703125
87181	752937	30.703125
87181	753717	30.703125
87181	47208	30.703125
87181	193668	30.6875
87181	753718	30.6875
87181	817192	30.6875
87181	376285	30.6875
87181	735534	30.6875
87181	699255	30.671875
87181	752931	30.671875
87181	652422	30.671875
87181	262961	30.671875
87181	394352	30.671875
87181	753721	30.65625
87181	817193	30.65625
87181	325449	30.65625
87181	377543	30.65625
87181	518470	30.65625
87181	377544	30.65625
87181	752938	30.65625
87181	588535	30.65625
87181	495473	30.65625
87181	262952	30.640625
87181	182780	30.640625
87181	229623	30.640625
87181	229624	30.640625
87181	601921	30.640625
87181	508226	30.640625
87181	195141	30.640625
87181	377542	30.640625
87181	4483	30.640625
87181	195135	30.640625
87181	753713	30.640625
87181	77352	30.640625
87181	174107	30.625
87181	174110	30.625
87181	508227	30.625
87181	169899	30.625
87181	229620	30.625
87181	405618	30.625
87181	707406	30.625
87181	742419	30.625
87181	803955	30.625
87181	817190	30.625
87181	663650	30.625
87181	193672	30.625
87181	236159	30.625
87181	406214	30.625
87181	398761	30.625
87181	711933	30.625
